naics,business,date,sales,adjusted,monthChange,yearChange
4521,Department stores,2010-11-01,15684,true,0.03270849273144606,0.012879367508288702
4529,Other general merchandise stores,2010-11-01,35698,true,0.01719984312846658,0.05669785422152501
45291,Warehouse clubs and superstores,2010-11-01,31334,true,0.017967702814833727,0.056200931895066066
45299,All other gen. merchandise stores,2010-11-01,4364,true,0.011686526122823098,0.060265811182401464
453,Miscellaneous stores retailers,2010-11-01,8902,true,-0.0024713547517411817,0.05571781622107391
454,Nonstore retailers,2010-11-01,28943,true,0.001520229416439208,0.07867187230072901
4541,Electronic shopping and mail order houses,2010-11-01,22567,true,0.003412061860238401,0.0965126069038862
45431,Fuel dealers,2010-11-01,2990,true,0.010702341137123745,0.051839464882943144
722,Food services and drinking places,2010-11-01,39710,true,0.005817174515235457,0.050616973054646186
1*,"Retail and food services sales, total",2010-12-01,369229,true,0.005500651357287754,0.06271717551979937
2*,Retail sales and food services excl motor vehicle and parts,2010-12-01,303933,true,0.006958770518502433,0.04915557047112357
3*,Retail sales and food services excl gasoline stations,2010-12-01,327950,true,0.000073181887482848,0.05811861564262845
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2010-12-01,262654,true,0.00041118734152154545,0.04128244763072331
5*,"Retail sales, total",2010-12-01,329760,true,0.006889859291606016,0.06473495875788453
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2010-12-01,264464,true,0.008908584911367898,0.04964758908584911
7*,GAFO(1),2010-12-01,93883,true,-0.008670366306999137,0.028940276727416038
441,Motor vehicle and parts dealers,2010-12-01,65296,true,-0.001286449399656947,0.12584231805929919
"4411,4412",Automobile and other motor vehicle dealers,2010-12-01,58525,true,-0.0023067065356685177,0.12874839812046135
4413,"Automotive parts, acc., and tire stores",2010-12-01,6771,true,0.007532122286220647,0.1007236744941663
"442,443","Furniture, home furn, electronics, and appliance stores",2010-12-01,15336,true,0.00815075639019301,0.015910276473656754
442,Furniture and home furnishings stores,2010-12-01,7062,true,-0.00594732370433305,0.0053809119229679975
443,Electronics and appliance stores,2010-12-01,8274,true,0.020183708000966884,0.024897268552090887
444,Building mat. and garden equip. and supplies dealers,2010-12-01,22138,true,0.008763212575661757,0.058225675309422714
4441,Building mat. and supplies dealers,2010-12-01,19252,true,0.015167255350093497,0.054124246831498024
445,Food and beverage stores,2010-12-01,49186,true,0.0011182043670963282,0.02138819989427886
4451,Grocery stores,2010-12-01,44184,true,0.002421691109904038,0.022451566177801918
4453,"Beer, wine and liquor stores",2010-12-01,3450,true,-0.00927536231884058,0.0055072463768115944
446,Health and personal care stores,2010-12-01,22272,true,0.004130747126436782,0.048356681034482756
44611,Pharmacies and drug stores,2010-12-01,18977,true,0.0033725035569373454,0.041313168572482475
447,Gasoline stations,2010-12-01,41279,true,0.048620363865403714,0.09925143535453863
448,Clothing and clothing access. stores,2010-12-01,18206,true,-0.011754366692299243,0.0592661759859387
4481,Clothing stores,2010-12-01,13529,true,-0.006800206962820608,0.06859339197279918
44811,Men's clothing stores,2010-12-01,626,true,-0.009584664536741214,0.06869009584664537
44812,Women's clothing stores,2010-12-01,3208,true,-0.006234413965087282,0.07294264339152119
4482,Shoe stores,2010-12-01,2320,true,-0.007327586206896552,0.059482758620689656
44831,Jewelry stores,2010-12-01,2181,true,-0.04768454837230628,-0.009170105456212746
451,"Sporting goods, hobby, musical instrument, and book stores",2010-12-01,6588,true,-0.020491803278688523,0.00986642380085003
452,General merchandise stores,2010-12-01,50935,true,-0.008775890841268284,0.025090802002552273
4521,Department stores,2010-12-01,15293,true,-0.02556725299156477,-0.01085463937749297
4529,Other general merchandise stores,2010-12-01,35642,true,-0.0015711800684585601,0.04051400033668144
45291,Warehouse clubs and superstores,2010-12-01,31303,true,-0.0009903204165734915,0.03830303804747149
45299,All other gen. merchandise stores,2010-12-01,4339,true,-0.005761696243374049,0.056464623185065684
453,Miscellaneous stores retailers,2010-12-01,8878,true,-0.0027033115566569045,0.03232710069835548
454,Nonstore retailers,2010-12-01,29646,true,0.023713148485461782,0.0897928894285907
4541,Electronic shopping and mail order houses,2010-12-01,22789,true,0.009741541972004037,0.0982491552942209
45431,Fuel dealers,2010-12-01,3343,true,0.10559377804367334,0.09931199521387975
722,Food services and drinking places,2010-12-01,39469,true,-0.00610605791887304,0.045858775241328635
1*,"Retail and food services sales, total",2011-01-01,372025,true,0.00751562395000336,0.06983939251394396
2*,Retail sales and food services excl motor vehicle and parts,2011-01-01,305807,true,0.006128048082614198,0.05415834169917628
3*,Retail sales and food services excl gasoline stations,2011-01-01,330247,true,0.006955400049054193,0.0654146744709263
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2011-01-01,264029,true,0.00520776126864852,0.0461426585715963
5*,"Retail sales, total",2011-01-01,332282,true,0.007589938666554313,0.07204422749351455
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2011-01-01,266064,true,0.006013590715015936,0.05456957724457273
7*,GAFO(1),2011-01-01,93826,true,-0.0006075075139087247,0.021923560633513098
441,Motor vehicle and parts dealers,2011-01-01,66218,true,0.013923706545048174,0.14225739224984144
"4411,4412",Automobile and other motor vehicle dealers,2011-01-01,59609,true,0.018185173379858748,0.1494405207267359
4413,"Automotive parts, acc., and tire stores",2011-01-01,6609,true,-0.02451202905129369,0.07747011650779241
"442,443","Furniture, home furn, electronics, and appliance stores",2011-01-01,15193,true,-0.009412229316132429,-0.0021720529191074835
442,Furniture and home furnishings stores,2011-01-01,6984,true,-0.011168384879725086,-0.002720504009163803
443,Electronics and appliance stores,2011-01-01,8209,true,-0.007918138628334754,-0.0017054452430259471
444,Building mat. and garden equip. and supplies dealers,2011-01-01,21493,true,-0.030009770622993533,0.04354906248546038
4441,Building mat. and supplies dealers,2011-01-01,18647,true,-0.03244489730251515,0.043170483187644125
445,Food and beverage stores,2011-01-01,49676,true,0.00986391818987036,0.03625493195909493
4451,Grocery stores,2011-01-01,44684,true,0.011189687583922657,0.03706024527795184
4453,"Beer, wine and liquor stores",2011-01-01,3455,true,0.001447178002894356,0.01881331403762663
446,Health and personal care stores,2011-01-01,22695,true,0.018638466622604096,0.06644635382242785
44611,Pharmacies and drug stores,2011-01-01,19368,true,0.020187938868236267,0.06500413052457663
447,Gasoline stations,2011-01-01,41778,true,0.011944085403801043,0.10481593183014984
448,Clothing and clothing access. stores,2011-01-01,18351,true,0.00790147675875974,0.05449294316386028
4481,Clothing stores,2011-01-01,13485,true,-0.003262884686688914,0.04575454208379681
44811,Men's clothing stores,2011-01-01,620,true,-0.00967741935483871,0.04032258064516129
44812,Women's clothing stores,2011-01-01,3195,true,-0.004068857589984351,0.04225352112676056
4482,Shoe stores,2011-01-01,2364,true,0.018612521150592216,0.06895093062605753
44831,Jewelry stores,2011-01-01,2319,true,0.059508408796895215,0.0771884432945235
451,"Sporting goods, hobby, musical instrument, and book stores",2011-01-01,6565,true,-0.0035034272658035033,0.008834729626808835
452,General merchandise stores,2011-01-01,50889,true,-0.0009039281573621018,0.020534889661812966
4521,Department stores,2011-01-01,15231,true,-0.0040706453942617035,-0.02324207208981682
4529,Other general merchandise stores,2011-01-01,35658,true,0.0004487071624880812,0.0392338325200516
45291,Warehouse clubs and superstores,2011-01-01,31292,true,-0.0003515275469768631,0.03611146618944139
45299,All other gen. merchandise stores,2011-01-01,4366,true,0.006184150251946862,0.06161245991754467
453,Miscellaneous stores retailers,2011-01-01,8828,true,-0.005663797009515179,0.05267331218849117
454,Nonstore retailers,2011-01-01,30596,true,0.031049810432736306,0.10981827689894104
4541,Electronic shopping and mail order houses,2011-01-01,23690,true,0.03803292528493035,0.12697340650063318
45431,Fuel dealers,2011-01-01,3421,true,0.0228003507746273,0.10903244665302543
722,Food services and drinking places,2011-01-01,39743,true,0.0068942958508416575,0.051405278917042
1*,"Retail and food services sales, total",2011-02-01,375064,true,0.008102617153339164,0.07526448819401489
2*,Retail sales and food services excl motor vehicle and parts,2011-02-01,307809,true,0.0065040333453537744,0.05450457913836178
3*,Retail sales and food services excl gasoline stations,2011-02-01,332770,true,0.007581813264416865,0.06877122336749106
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2011-02-01,265515,true,0.005596670621245504,0.043059714140444044
5*,"Retail sales, total",2011-02-01,334682,true,0.0071709861898757625,0.07802630556767319
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2011-02-01,267427,true,0.005096717982851395,0.05482617686321875
7*,GAFO(1),2011-02-01,95114,true,0.013541644763126354,0.02472822087179595
441,Motor vehicle and parts dealers,2011-02-01,67255,true,0.015418927960746414,0.1702773028027656
"4411,4412",Automobile and other motor vehicle dealers,2011-02-01,60591,true,0.01620702744632041,0.18164413856843425
4413,"Automotive parts, acc., and tire stores",2011-02-01,6664,true,0.008253301320528211,0.06692677070828332
"442,443","Furniture, home furn, electronics, and appliance stores",2011-02-01,15492,true,0.01930028401755745,-0.007810482829847663
442,Furniture and home furnishings stores,2011-02-01,7145,true,0.0225332400279916,0.001959412176347096
443,Electronics and appliance stores,2011-02-01,8347,true,0.016532886066850366,-0.016173475500179706
444,Building mat. and garden equip. and supplies dealers,2011-02-01,21197,true,-0.01396424022267302,0.03514648299287635
4441,Building mat. and supplies dealers,2011-02-01,18317,true,-0.01801605066331823,0.032647267565649396
445,Food and beverage stores,2011-02-01,50066,true,0.007789717572803899,0.02730395877441777
4451,Grocery stores,2011-02-01,44961,true,0.006160894997887058,0.027268076777651744
4453,"Beer, wine and liquor stores",2011-02-01,3519,true,0.018186984938903097,0.01932367149758454
446,Health and personal care stores,2011-02-01,22428,true,-0.011904761904761904,0.05479757446049581
44611,Pharmacies and drug stores,2011-02-01,19131,true,-0.012388270346557942,0.05221891171397209
447,Gasoline stations,2011-02-01,42294,true,0.012200312101007235,0.12635361989880362
448,Clothing and clothing access. stores,2011-02-01,18594,true,0.013068731848983543,0.06410670108637195
4481,Clothing stores,2011-02-01,13766,true,0.020412610780183058,0.06399825657416824
44811,Men's clothing stores,2011-02-01,630,true,0.015873015873015872,0.044444444444444446
44812,Women's clothing stores,2011-02-01,3317,true,0.03678022309315647,0.09044317154054869
4482,Shoe stores,2011-02-01,2368,true,0.0016891891891891893,0.05912162162162162
44831,Jewelry stores,2011-02-01,2280,true,-0.017105263157894738,0.058333333333333334
451,"Sporting goods, hobby, musical instrument, and book stores",2011-02-01,6611,true,0.006958100136136742,0.030101346241113297
452,General merchandise stores,2011-02-01,51513,true,0.012113447091025567,0.018927261079727448
4521,Department stores,2011-02-01,15487,true,0.016529992897268676,-0.0012914056950991154
4529,Other general merchandise stores,2011-02-01,36026,true,0.010214844834286349,0.027618941875312275
45291,Warehouse clubs and superstores,2011-02-01,31577,true,0.009025556575988853,0.02197802197802198
45299,All other gen. merchandise stores,2011-02-01,4449,true,0.018655877725331536,0.06765565295572039
453,Miscellaneous stores retailers,2011-02-01,9116,true,0.031592803861342694,0.09488810881965774
454,Nonstore retailers,2011-02-01,30116,true,-0.015938371629698498,0.09519856554655333
4541,Electronic shopping and mail order houses,2011-02-01,23325,true,-0.01564844587352626,0.11073954983922829
45431,Fuel dealers,2011-02-01,3334,true,-0.026094781043791242,0.09418116376724656
722,Food services and drinking places,2011-02-01,40382,true,0.0158238819275915,0.05237482046456342
1*,"Retail and food services sales, total",2011-03-01,378576,true,0.009276869109505093,0.06396602003296564
2*,Retail sales and food services excl motor vehicle and parts,2011-03-01,310995,true,0.010244537693532051,0.0563738966864419
3*,Retail sales and food services excl gasoline stations,2011-03-01,334796,true,0.006051446253838158,0.05244686316443446
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2011-03-01,267215,true,0.006361918305484348,0.04069756563067193
5*,"Retail sales, total",2011-03-01,338001,true,0.00981949757545096,0.06513886053591557
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2011-03-01,270420,true,0.011067968345536573,0.056700687818948305
7*,GAFO(1),2011-03-01,95665,true,0.005759682224428997,0.0299273506507082
441,Motor vehicle and parts dealers,2011-03-01,67581,true,0.0048238410204051434,0.09890353797665025
"4411,4412",Automobile and other motor vehicle dealers,2011-03-01,60775,true,0.003027560674619498,0.10188399835458659
4413,"Automotive parts, acc., and tire stores",2011-03-01,6806,true,0.020863943579194827,0.07228915662650602
"442,443","Furniture, home furn, electronics, and appliance stores",2011-03-01,15888,true,0.024924471299093656,0.031784994964753274
442,Furniture and home furnishings stores,2011-03-01,7411,true,0.03589259209283498,0.023748481986236674
443,Electronics and appliance stores,2011-03-01,8477,true,0.015335614014391884,0.038810900082576386
444,Building mat. and garden equip. and supplies dealers,2011-03-01,21865,true,0.030551109078435855,-0.000457351932311914
4441,Building mat. and supplies dealers,2011-03-01,18955,true,0.0336586652598259,-0.012978106040622528
445,Food and beverage stores,2011-03-01,50078,true,0.0002396261831542793,0.0361436159591038
4451,Grocery stores,2011-03-01,45068,true,0.0023741901127185584,0.03914085382089287
4453,"Beer, wine and liquor stores",2011-03-01,3490,true,-0.00830945558739255,0.012893982808022923
446,Health and personal care stores,2011-03-01,22563,true,0.005983246908655764,0.05318441696582901
44611,Pharmacies and drug stores,2011-03-01,19234,true,0.005355100343142352,0.05043152750337943
447,Gasoline stations,2011-03-01,43780,true,0.03394243947007766,0.1520557332115121
448,Clothing and clothing access. stores,2011-03-01,18706,true,0.00598738372714637,0.04266010905591789
4481,Clothing stores,2011-03-01,13785,true,0.001378309756982227,0.03750453391367428
44811,Men's clothing stores,2011-03-01,651,true,0.03225806451612903,0.04915514592933948
44812,Women's clothing stores,2011-03-01,3310,true,-0.0021148036253776435,0.04622356495468278
4482,Shoe stores,2011-03-01,2346,true,-0.00937766410912191,0.010230179028132993
44831,Jewelry stores,2011-03-01,2384,true,0.0436241610738255,0.08892617449664429
451,"Sporting goods, hobby, musical instrument, and book stores",2011-03-01,6566,true,-0.006853487663722205,0.007767286018885166
452,General merchandise stores,2011-03-01,51635,true,0.0023627384525999806,0.02982473128691779
4521,Department stores,2011-03-01,15372,true,-0.007481134530314858,-0.006960707780379912
4529,Other general merchandise stores,2011-03-01,36263,true,0.00653558723768028,0.045418194854259165
45291,Warehouse clubs and superstores,2011-03-01,31747,true,0.005354836677481337,0.04246070494849907
45299,All other gen. merchandise stores,2011-03-01,4516,true,0.01483613817537644,0.06620903454384411
453,Miscellaneous stores retailers,2011-03-01,8842,true,-0.03098846414838272,0.01549423207419136
454,Nonstore retailers,2011-03-01,30497,true,0.012493032101518182,0.08672984227956848
4541,Electronic shopping and mail order houses,2011-03-01,23649,true,0.013700367880248636,0.08905239122161614
45431,Fuel dealers,2011-03-01,3300,true,-0.010303030303030303,0.17181818181818181
722,Food services and drinking places,2011-03-01,40575,true,0.004756623536660505,0.05419593345656192
1*,"Retail and food services sales, total",2011-04-01,380337,true,0.004630104354822171,0.06014665940994434
2*,Retail sales and food services excl motor vehicle and parts,2011-04-01,313677,true,0.008550196539752676,0.05750820111133427
3*,Retail sales and food services excl gasoline stations,2011-04-01,335776,true,0.0029186124082721814,0.04626000667111407
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2011-04-01,269116,true,0.0070638683690304556,0.039744942701288664
5*,"Retail sales, total",2011-04-01,339713,true,0.005039548089122288,0.061551957093193374
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2011-04-01,273053,true,0.009642816596045456,0.05886403006009822
7*,GAFO(1),2011-04-01,96295,true,0.006542395763019887,0.03377122384339789
441,Motor vehicle and parts dealers,2011-04-01,66660,true,-0.013816381638163816,0.07256225622562257
"4411,4412",Automobile and other motor vehicle dealers,2011-04-01,59903,true,-0.014556866934878053,0.07630669582491695
4413,"Automotive parts, acc., and tire stores",2011-04-01,6757,true,-0.007251738937398253,0.03936658280301909
"442,443","Furniture, home furn, electronics, and appliance stores",2011-04-01,15850,true,-0.0023974763406940064,0.02832807570977918
442,Furniture and home furnishings stores,2011-04-01,7321,true,-0.012293402540636525,0.02731867231252561
443,Electronics and appliance stores,2011-04-01,8529,true,0.006096846054637121,0.02919451283855083
444,Building mat. and garden equip. and supplies dealers,2011-04-01,22037,true,0.007805055134546444,-0.06892952761265145
4441,Building mat. and supplies dealers,2011-04-01,19142,true,0.009769094138543518,-0.04921115870859889
445,Food and beverage stores,2011-04-01,50836,true,0.014910693209536549,0.05151860885986309
4451,Grocery stores,2011-04-01,45769,true,0.015316043610303918,0.05643557866678319
4453,"Beer, wine and liquor stores",2011-04-01,3471,true,-0.005473926822241429,-0.004897723998847595
446,Health and personal care stores,2011-04-01,22448,true,-0.005122950819672131,0.04352280826799715
44611,Pharmacies and drug stores,2011-04-01,19097,true,-0.007173901659946589,0.03963973398963188
447,Gasoline stations,2011-04-01,44561,true,0.017526536657615402,0.1647853504185274
448,Clothing and clothing access. stores,2011-04-01,18946,true,0.012667581547556213,0.06449910271297371
4481,Clothing stores,2011-04-01,13854,true,0.00498051104374188,0.047206582936336075
44811,Men's clothing stores,2011-04-01,646,true,-0.007739938080495356,0.06037151702786378
44812,Women's clothing stores,2011-04-01,3304,true,-0.0018159806295399517,0.053268765133171914
4482,Shoe stores,2011-04-01,2379,true,0.013871374527112233,0.058007566204287514
44831,Jewelry stores,2011-04-01,2525,true,0.05584158415841584,0.15128712871287128
451,"Sporting goods, hobby, musical instrument, and book stores",2011-04-01,6608,true,0.006355932203389831,0.03011501210653753
452,General merchandise stores,2011-04-01,52018,true,0.007362835941404898,0.026298588949978854
4521,Department stores,2011-04-01,15517,true,0.009344589804730297,-0.014629116452922602
4529,Other general merchandise stores,2011-04-01,36501,true,0.006520369304950549,0.04369743294704255
45291,Warehouse clubs and superstores,2011-04-01,31878,true,0.004109417152895414,0.0409373235460192
45299,All other gen. merchandise stores,2011-04-01,4623,true,0.023145143845987454,0.0627298291152931
453,Miscellaneous stores retailers,2011-04-01,9053,true,0.023307190986413345,0.05368386170330277
454,Nonstore retailers,2011-04-01,30696,true,0.006482929371905134,0.09541959864477456
4541,Electronic shopping and mail order houses,2011-04-01,23760,true,0.0046717171717171714,0.09591750841750842
45431,Fuel dealers,2011-04-01,3393,true,0.027409372236958444,0.19422340111995284
722,Food services and drinking places,2011-04-01,40624,true,0.001206183536825522,0.04839503741630563
1*,"Retail and food services sales, total",2011-05-01,380219,true,-0.0003103474576494073,0.06828696093567128
2*,Retail sales and food services excl motor vehicle and parts,2011-05-01,314364,true,0.002185364736420201,0.06896463971701594
3*,Retail sales and food services excl gasoline stations,2011-05-01,334919,true,-0.002558827656836429,0.05156470669027437
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2011-05-01,269064,true,-0.00019326256950019327,0.04826361014479826
5*,"Retail sales, total",2011-05-01,339169,true,-0.0016039201695909708,0.06960836633064932
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2011-05-01,273314,true,0.000954945593712726,0.07070622068390203
7*,GAFO(1),2011-05-01,95689,true,-0.0063330163341658915,0.03332671466939774
441,Motor vehicle and parts dealers,2011-05-01,65855,true,-0.012223825070230052,0.06505200819983296
"4411,4412",Automobile and other motor vehicle dealers,2011-05-01,59027,true,-0.014840666135836143,0.06564792383146696
4413,"Automotive parts, acc., and tire stores",2011-05-01,6828,true,0.010398359695371997,0.059900410076157
"442,443","Furniture, home furn, electronics, and appliance stores",2011-05-01,15661,true,-0.012068194878998786,0.011365813166464466
442,Furniture and home furnishings stores,2011-05-01,7245,true,-0.010489993098688751,0.01766735679779158
443,Electronics and appliance stores,2011-05-01,8416,true,-0.01342680608365019,0.00594106463878327
444,Building mat. and garden equip. and supplies dealers,2011-05-01,22320,true,0.01267921146953405,0.02567204301075269
4441,Building mat. and supplies dealers,2011-05-01,19247,true,0.005455395646074713,0.01018340520600613
445,Food and beverage stores,2011-05-01,50382,true,-0.0090111547774999,0.04340836012861737
4451,Grocery stores,2011-05-01,45321,true,-0.00988504225414267,0.045343218375587475
4453,"Beer, wine and liquor stores",2011-05-01,3471,true,0,0.01584557764333045
446,Health and personal care stores,2011-05-01,22608,true,0.007077140835102618,0.05347664543524416
44611,Pharmacies and drug stores,2011-05-01,19350,true,0.013074935400516796,0.05359173126614987
447,Gasoline stations,2011-05-01,45300,true,0.01631346578366446,0.1919205298013245
448,Clothing and clothing access. stores,2011-05-01,18831,true,-0.006106951303701344,0.06239711114651373
4481,Clothing stores,2011-05-01,13777,true,-0.005589025186905712,0.046526820062422876
44811,Men's clothing stores,2011-05-01,655,true,0.013740458015267175,0.07633587786259542
44812,Women's clothing stores,2011-05-01,3316,true,0.0036188178528347406,0.06332931242460796
4482,Shoe stores,2011-05-01,2399,true,0.008336807002917883,0.06127553147144644
44831,Jewelry stores,2011-05-01,2475,true,-0.020202020202020204,0.141010101010101
451,"Sporting goods, hobby, musical instrument, and book stores",2011-05-01,6542,true,-0.010088657902782024,0.007031488841332926
452,General merchandise stores,2011-05-01,51752,true,-0.00513989797495749,0.033409336837223684
4521,Department stores,2011-05-01,15293,true,-0.01464722422023148,-0.0069312757470738244
4529,Other general merchandise stores,2011-05-01,36459,true,-0.001151978935242327,0.050330508242135
45291,Warehouse clubs and superstores,2011-05-01,31969,true,0.0028465075541931244,0.04848446932966311
45299,All other gen. merchandise stores,2011-05-01,4490,true,-0.029621380846325165,0.06347438752783964
453,Miscellaneous stores retailers,2011-05-01,8975,true,-0.008690807799442897,0.038217270194986074
454,Nonstore retailers,2011-05-01,30943,true,0.007982419287076237,0.10312510099214685
4541,Electronic shopping and mail order houses,2011-05-01,24147,true,0.0160268356317555,0.11227067544622521
45431,Fuel dealers,2011-05-01,3327,true,-0.019837691614066726,0.13285241959723473
722,Food services and drinking places,2011-05-01,41050,true,0.010377588306942753,0.057369062119366626
1*,"Retail and food services sales, total",2011-06-01,383327,true,0.008107960044557258,0.07711692627965158
2*,Retail sales and food services excl motor vehicle and parts,2011-06-01,316502,true,0.00675509159499782,0.07633759028378967
3*,Retail sales and food services excl gasoline stations,2011-06-01,338755,true,0.01132381809862585,0.060805006568168736
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2011-06-01,271930,true,0.010539477071305115,0.055889383297172066
5*,"Retail sales, total",2011-06-01,341787,true,0.00765974130086867,0.07869813655873395
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2011-06-01,274962,true,0.005993555473119922,0.07818534924825976
7*,GAFO(1),2011-06-01,96707,true,0.010526642331992514,0.044577951957976154
441,Motor vehicle and parts dealers,2011-06-01,66825,true,0.014515525626636737,0.08080808080808081
"4411,4412",Automobile and other motor vehicle dealers,2011-06-01,59796,true,0.012860391999464846,0.0806575690681651
4413,"Automotive parts, acc., and tire stores",2011-06-01,7029,true,0.028595817328211693,0.08208849053919476
"442,443","Furniture, home furn, electronics, and appliance stores",2011-06-01,15666,true,0.00031916251755393846,0.005489595301927741
442,Furniture and home furnishings stores,2011-06-01,7227,true,-0.0024906600249066002,0.020478760204787602
443,Electronics and appliance stores,2011-06-01,8439,true,0.0027254414030098355,-0.0073468420428960774
444,Building mat. and garden equip. and supplies dealers,2011-06-01,22740,true,0.018469656992084433,0.05329815303430079
4441,Building mat. and supplies dealers,2011-06-01,19580,true,0.01700715015321757,0.040091930541368746
445,Food and beverage stores,2011-06-01,50943,true,0.011012307873505683,0.06040084015468269
4451,Grocery stores,2011-06-01,45791,true,0.010264025681902557,0.06269791006966434
4453,"Beer, wine and liquor stores",2011-06-01,3530,true,0.01671388101983003,0.028045325779036828
446,Health and personal care stores,2011-06-01,22607,true,-0.000044234086787278275,0.04184544610076525
44611,Pharmacies and drug stores,2011-06-01,19293,true,-0.002954439433991603,0.03716373814336806
447,Gasoline stations,2011-06-01,44572,true,-0.016333123934308535,0.20109037063627389
448,Clothing and clothing access. stores,2011-06-01,19187,true,0.018554229426173973,0.08818470839631
4481,Clothing stores,2011-06-01,14092,true,0.02235310814646608,0.07592960544990066
44811,Men's clothing stores,2011-06-01,662,true,0.010574018126888218,0.09063444108761329
44812,Women's clothing stores,2011-06-01,3425,true,0.03182481751824817,0.09372262773722628
4482,Shoe stores,2011-06-01,2462,true,0.025588952071486596,0.09382615759545085
44831,Jewelry stores,2011-06-01,2454,true,-0.008557457212713936,0.14710676446617768
451,"Sporting goods, hobby, musical instrument, and book stores",2011-06-01,6585,true,0.006529992406985573,0.013363705391040244
452,General merchandise stores,2011-06-01,52419,true,0.012724393826665903,0.046796009080676854
4521,Department stores,2011-06-01,15583,true,0.0186100237438234,0.011422704228967465
4529,Other general merchandise stores,2011-06-01,36836,true,0.01023455315452275,0.06176023455315452
45291,Warehouse clubs and superstores,2011-06-01,32204,true,0.007297230157744379,0.05757048813811949
45299,All other gen. merchandise stores,2011-06-01,4632,true,0.03065630397236615,0.0908894645941278
453,Miscellaneous stores retailers,2011-06-01,9062,true,0.00960052968439638,0.02924299271683955
454,Nonstore retailers,2011-06-01,31181,true,0.007632853340175107,0.08710432635258651
4541,Electronic shopping and mail order houses,2011-06-01,24326,true,0.007358381978130395,0.09582339883252487
45431,Fuel dealers,2011-06-01,3347,true,0.005975500448162534,0.12010755900806692
722,Food services and drinking places,2011-06-01,41540,true,0.011795859412614348,0.06410688493018778
1*,"Retail and food services sales, total",2011-07-01,382954,true,-0.0009740073220282331,0.07340307190941993
2*,Retail sales and food services excl motor vehicle and parts,2011-07-01,316418,true,-0.00026547162297972936,0.07664861038246876
3*,Retail sales and food services excl gasoline stations,2011-07-01,338158,true,-0.0017654469212616587,0.05641741434477374
4*,Retail sales and food services excl motor vehicle and parts and gasoline stations,2011-07-01,271622,true,-0.0011339287686564416,0.056037434375713305
5*,"Retail sales, total",2011-07-01,341438,true,-0.001022147505550056,0.07505608631728161
6*,"Retail sales, total (excl. motor vehicle and parts dealers)",2011-07-01,274902,true,-0.00021825959796582055,0.07919185746193189
7*,GAFO(1),2011-07-01,96175,true,-0.005531583051728619,0.04064465817520146
441,Motor vehicle and parts dealers,2011-07-01,66536,true,-0.004343513286040639,0.0579686184922448
"4411,4412",Automobile and other motor vehicle dealers,2011-07-01,59589,true,-0.0034737954991693096,0.05680578630284113
4413,"Automotive parts, acc., and tire stores",2011-07-01,6947,true,-0.011803656254498345,0.06794299697711242
"442,443","Furniture, home furn, electronics, and appliance stores",2011-07-01,15811,true,0.00917083043450762,0.022579217000822212
442,Furniture and home furnishings stores,2011-07-01,7263,true,0.004956629491945477,0.022304832713754646
443,Electronics and appliance stores,2011-07-01,8548,true,0.012751520823584463,0.022812353766963032
444,Building mat. and garden equip. and supplies dealers,2011-07-01,22758,true,0.0007909306617453203,0.05532120572985324
4441,Building mat. and supplies dealers,2011-07-01,19761,true,0.00915945549314306,0.05733515510348666
445,Food and beverage stores,2011-07-01,50941,true,-0.000039261105985355606,0.0586364617891286
4451,Grocery stores,2011-07-01,45797,true,0.00013101294844640479,0.05993842391423019
4453,"Beer, wine and liquor stores",2011-07-01,3528,true,-0.0005668934240362812,0.03939909297052154
446,Health and personal care stores,2011-07-01,22728,true,0.0053238296374516015,0.043778599084829284
44611,Pharmacies and drug stores,2011-07-01,19273,true,-0.0010377211643231464,0.03896642972033414
447,Gasoline stations,2011-07-01,44796,true,0.005000446468434682,0.20162514510224128
448,Clothing and clothing access. stores,2011-07-01,18998,true,-0.009948415622697125,0.07500789556795452
4481,Clothing stores,2011-07-01,13969,true,-0.008805211539838213,0.06879518934784165
44811,Men's clothing stores,2011-07-01,649,true,-0.020030816640986132,0.08628659476117104
44812,Women's clothing stores,2011-07-01,3363,true,-0.018435920309247695,0.07790663098424026
4482,Shoe stores,2011-07-01,2420,true,-0.017355371900826446,0.07479338842975207
44831,Jewelry stores,2011-07-01,2421,true,-0.013630731102850062,0.10161090458488228
451,"Sporting goods, hobby, musical instrument, and book stores",2011-07-01,6462,true,-0.01903435468895079,-0.008356545961002786
452,General merchandise stores,2011-07-01,52110,true,-0.005929763960852044,0.04216081366340434
